0.18,407,384
1.16,376,360
2.06,352,346
2.95,339,338
3.86,340,329
4.74,328,325
5.64,322,320
6.53,324,323
7.43,320,319
8.32,309,308
9.22,306,314
10.11,310,300
11.06,308,297
12.02,303,305
13.29,326,329
14.57,335,345
15.84,349,348
17.12,340,347
18.39,338,334
19.67,313,316
20.94,296,292
22.22,275,272
23.49,261,268
24.77,262,260
26.04,250,257
27.32,246,254
28.59,250,249
29.87,242,249
31.14,241,250
32.42,255,259
33.69,267,275
34.97,286,287
36.24,291,288
37.52,281,287
38.79,275,272
40.07,248,252
41.34,225,230
42.62,213,214
43.89,203,209
45.17,196,205
46.44,200,200
47.72,190,198
48.99,194,194
50.27,194,193
51.54,187,196
52.82,208,210
54.09,218,226
55.37,230,238
56.64,236,236
57.92,227,233
59.19,212,217
60.47,196,193
61.74,169,174
63.02,162,162
64.29,159,157
65.57,147,155
66.84,150,149
68.12,147,148
69.39,139,148
70.68,145,145
71.94,142,152
73.22,158,170
74.49,181,184
75.77,187,194
77.04,192,191
78.32,187,183
79.59,164,167
80.87,147,145
82.14,128,125
83.42,111,120
84.69,113,114
85.97,103,112
87.24,101,110
88.52,105,106
89.79,100,109
91.07,106,107
92.34,114,118
93.62,127,136
94.89,148,152
96.17,157,156
97.44,148,155
98.72,145,143
99.99,120,126
101.27,96,104
102.54,76,90
103.73,74,74
104.92,78,69
106.11,70,67
107.30,74,63
108.49,74,63
109.68,75,63
110.87,75,64
112.06,80,70
113.25,100,89
114.53,110,120
115.89,127,128
117.25,120,117
118.61,119,106
119.97,92,88
121.16,70,68
122.35,60,61
123.54,55,55
124.73,53,42
125.92,49,40
127.11,50,37
128.30,48,37
129.49,48,38
130.68,50,40
131.87,53,45
133.06,72,62
134.25,89,78
135.44,104,92
136.71,98,93
137.90,94,93
139.09,82,90
140.28,62,70
141.47,50,41
142.66,35,28
143.85,34,23
145.04,31,31
146.23,30,29
147.42,29,29
148.61,29,30
149.80,32,30
150.99,33,34
152.18,38,42
153.37,58,59
154.56,76,75
155.75,88,86
156.94,88,86
158.13,78,85
159.32,70,69
160.51,52,50
161.70,32,32
162.89,20,22
164.08,18,19
165.27,17,16
166.46,15,16
167.65,15,15
168.84,16,15
170.03,17,18
171.22,19,19
172.41,27,31
173.60,48,50
174.79,65,65
175.98,75,73
177.17,74,74
178.36,70,58
179.55,56,52
180.74,36,34
181.93,18,18
183.12,9,11
184.23,2,1
185.25,0,10
186.35,0,0
187.37,0,10
188.48,0,10
189.58,8,8
190.60,10,12
191.79,9,8
192.81,21,21
194.00,40,39
195.19,56,56
196.38,67,58
197.57,69,57
198.76,61,49
199.95,46,34
201.14,20,17
202.33,9,9
203.35,5,6
204.37,3,3
205.39,0,0
206.41,2,0
207.43,0,0
208.45,3,4
209.47,0,0
210.49,7,7
211.51,3,1
212.53,18,11
213.72,33,33
214.91,47,48
216.10,59,56
217.29,63,54
218.48,60,49
219.67,45,33
220.86,26,15
222.05,10,0
223.16,0,0
224.18,0,6
225.20,0,0
226.22,0,0
227.24,0,6
228.26,1,0
229.28,0,6
230.30,6,0
231.32,3,10
232.42,10,22
233.61,29,40
234.80,46,56
235.99,57,55
237.18,64,54
238.37,63,50
239.56,49,36
240.75,27,18
241.94,11,0
243.05,0,0
244.07,0,4
245.09,0,0
246.11,0,1
247.13,0,3
248.15,0,1
249.17,0,5
250.19,4,5
251.21,0,9
252.23,11,3
253.33,24,32
254.52,46,47
255.71,56,63
256.90,62,52
258.09,61,61
259.28,50,47
260.47,31,31
261.66,13,13
262.85,0,1
263.87,0,2
264.89,0,2
265.91,0,0
266.93,0,0
267.95,0,3
268.97,0,1
269.99,0,4
271.01,4,4
272.03,4,11
273.14,18,30
274.33,43,44
275.52,53,61
276.71,55,53
277.90,61,61
279.09,53,52
280.28,35,33
281.47,18,16
282.66,2,0
283.68,0,0
284.70,0,0
285.72,0,1
286.74,0,1
287.76,0,2
288.78,1,0
289.80,0,4
290.82,5,0
291.84,0,12
292.94,14,25
294.13,34,43
295.32,50,60
296.51,54,51
297.70,61,51
298.89,57,44
300.08,38,27
301.27,20,9
302.38,6,0
303.40,0,4
304.42,0,0
305.44,0,2
306.46,0,1
307.48,0,2
308.50,0,2
309.52,0,5
310.54,4,6
311.56,0,9
312.58,11,6
313.68,24,33
314.87,42,53
316.06,54,62
317.25,61,50
318.44,59,48
319.63,46,34
320.82,27,18
322.01,10,0
323.12,0,0
324.14,0,2
325.16,0,0
326.18,0,0
327.20,0,2
328.22,0,0
329.24,0,6
330.26,4,0
331.28,1,7
332.30,11,3
333.40,22,31
334.59,39,49
335.78,53,63
336.97,63,52
338.16,61,51
339.35,52,40
340.54,33,22
341.73,16,4
342.84,0,0
343.86,0,0
344.88,1,0
345.90,0,0
346.92,0,4
347.94,0,3
348.96,2,3
349.98,0,6
351.00,5,6
352.02,1,11
353.12,16,26
354.32,34,44
355.50,50,59
356.69,55,53
357.88,62,62
359.07,54,52
360.26,38,35
361.45,20,19
362.64,3,5
363.66,0,0
364.68,0,1
365.70,0,2
366.72,0,0
367.74,0,3
368.76,1,3
369.78,0,6
370.80,4,6
371.82,0,9
372.84,17,20
374.03,38,28
375.22,48,57
376.41,54,51
377.60,61,62
378.79,58,56
379.98,43,41
381.17,25,24
382.36,8,9
383.38,0,0
384.40,0,4
385.42,0,3
386.44,0,0
387.46,0,3
388.48,1,2
389.50,0,5
390.52,3,4
391.54,0,7
392.56,11,14
393.75,24,25
394.94,41,51
396.13,54,51
397.33,62,52
398.51,60,60
399.70,47,35
400.89,27,17
402.08,11,2
403.19,0,0
404.21,0,4
405.23,0,0
406.25,0,0
407.27,0,3
408.29,0,1
409.31,0,3
410.33,3,2
411.35,0,8
412.37,9,9
413.39,19,18
414.58,42,33
415.77,53,49
416.96,55,53
418.15,59,51
419.34,51,40
420.53,34,24
421.72,16,6
422.82,2,0
423.84,0,2
424.86,0,0
425.88,0,0
426.90,0,2
427.92,0,4
428.94,0,1
429.96,0,6
430.98,5,6
432.00,2,11
433.11,13,25
434.30,34,43
435.49,49,59
436.68,56,63
437.87,62,52
439.06,57,44
440.25,41,30
441.44,21,11
442.63,5,6
443.65,1,0
444.67,0,1
445.69,0,2
446.71,0,2
447.73,0,2
448.75,0,2
449.77,0,4
450.79,4,5
451.81,0,8
452.83,14,8
453.93,26,35
455.12,49,49
456.31,56,61
457.50,54,63
458.69,58,58
459.88,46,43
461.07,27,26
462.26,4,12
463.37,0,0
464.39,0,2
465.41,0,0
466.43,0,0
467.45,0,1
468.47,0,2
469.49,0,2
470.51,2,4
471.53,0,7
472.55,10,13
473.74,22,21
474.93,38,38
476.12,54,52
477.31,60,62
478.50,60,60
479.69,47,45
480.88,30,28
482.07,12,11
483.26,0,0
484.28,0,0
485.30,0,0
486.32,0,2
487.34,0,2
488.36,0,0
489.38,0,0
490.40,3,3
491.42,0,0
492.44,9,11
493.54,19,30
494.73,37,47
495.92,59,60
497.11,55,64
498.30,62,51
499.49,53,40
500.68,35,21
501.87,17,6
502.98,0,6
504.00,0,5
505.02,0,1
506.04,0,1
507.06,0,0
508.08,0,3
509.10,0,0
510.12,3,4
511.14,0,0
512.16,8,10
513.26,14,25
514.45,34,43
515.64,56,57
516.83,56,63
518.02,62,51
519.21,57,43
520.40,41,27
521.59,21,10
522.78,5,6
523.80,2,0
524.82,0,0
525.84,0,1
526.86,0,0
527.88,0,2
528.90,0,2
529.92,0,4
530.94,4,4
531.96,0,7
532.98,14,6
534.09,26,36
535.28,42,52
536.47,53,62
537.66,61,61
538.85,60,47
540.04,45,33
541.23,26,15
542.42,10,0
543.52,0,0
544.54,0,2
545.56,0,0
546.58,0,0
547.60,0,1
548.62,0,0
549.64,0,3
550.66,4,3
551.68,0,8
552.70,10,4
553.81,21,32
555.00,39,49
556.19,54,61
557.38,54,63
558.57,59,61
559.76,49,48
560.95,30,30
562.14,14,14
563.33,0,2
564.35,0,0
565.37,0,0
566.39,0,2
567.41,0,0
568.43,0,1
569.45,0,2
570.47,1,3
571.49,0,5
572.51,8,8
573.53,15,16
574.72,34,33
575.91,50,47
577.10,53,51
578.29,59,61
579.48,51,50
580.67,36,34
581.86,17,18
583.05,1,2
584.07,0,0
585.09,0,0
586.11,0,0
587.13,0,0
588.15,0,1
589.17,0,1
590.19,2,2
591.21,0,6
592.23,6,7
593.25,11,22
594.44,35,25
595.63,48,44
596.82,53,51
598.01,60,50
599.20,55,44
600.39,41,29
601.58,22,11
602.77,6,5
603.79,0,0
604.81,0,0
605.83,0,0
606.85,0,0
607.87,0,2
608.89,0,1
609.91,0,3
610.93,1,4
611.95,0,7
612.97,11,16
614.16,26,24
615.35,41,41
616.54,52,51
617.73,61,50
618.92,57,47
620.11,46,33
621.30,25,13
622.49,8,9
623.51,0,0
624.53,0,0
625.55,0,1
626.57,0,0
627.59,0,1
628.61,0,0
629.63,0,4
630.65,2,3
631.67,0,6
632.69,9,8
633.71,18,17
634.90,36,34
636.09,50,50
637.28,54,53
638.47,61,50
639.66,51,40
640.85,35,24
642.04,16,6
643.14,2,0
644.16,0,3
645.18,0,0
646.20,0,0
647.22,0,1
648.24,0,2
649.26,0,3
650.28,2,2
651.30,0,6
652.32,6,8
653.34,12,21
654.53,29,29
655.72,46,46
656.91,54,52
658.10,59,61
659.29,56,53
660.49,41,40
661.67,22,22
662.86,6,6
663.88,0,0
664.90,0,2
665.92,0,2
666.94,0,2
667.96,0,1
668.98,0,2
670.00,0,4
671.02,3,3
672.04,0,7
673.06,9,13
674.17,24,33
675.36,39,50
676.55,59,59
677.74,62,61
678.93,61,58
680.12,48,33
681.31,27,29
682.50,12,11
683.69,0,0
684.71,0,0
685.73,0,0
686.75,0,2
687.77,0,0
688.79,0,0
689.81,0,4
690.83,2,4
691.85,0,8
692.87,7,10
693.97,21,29
695.16,45,45
696.35,54,61
697.54,54,63
698.73,61,49
699.92,51,38
701.11,33,21
702.30,15,5
703.41,1,0
704.43,0,1
705.45,0,0
706.47,0,0
707.49,0,2
708.51,0,1
709.53,0,3
710.55,2,3
711.57,0,4
712.59,7,8
713.61,13,14
714.80,39,29
715.99,50,48
717.18,56,54
