0.02,679,0
0.86,678,0
1.65,677,54
2.49,677,129
3.40,677,220
4.29,678,318
5.19,678,417
6.09,677,555
6.97,677,631
7.87,677,653
8.76,677,654
9.66,679,643
10.56,678,616
11.50,678,594
12.46,678,572
13.41,678,545
14.35,678,518
15.30,677,422
16.24,677,256
17.48,678,73
18.67,678,0
19.77,677,0
20.88,676,9
21.98,676,101
23.26,676,228
24.53,676,362
25.81,677,550
27.08,678,662
28.36,677,672
29.63,677,636
30.91,677,608
32.18,677,570
33.46,676,534
34.73,678,470
36.01,677,301
37.28,676,118
38.56,676,0
39.66,677,0
40.77,676,0
41.87,676,79
43.06,676,196
44.34,676,331
45.61,676,503
46.89,677,629
48.16,678,650
49.44,677,632
50.71,676,612
51.99,676,603
53.27,677,566
54.54,677,509
55.81,676,351
57.09,675,156
58.36,676,0
59.47,676,0
60.57,675,0
61.68,676,56
62.87,675,167
64.14,676,298
65.42,676,458
66.69,675,611
67.97,676,652
69.24,677,646
70.52,677,608
71.79,676,579
73.07,676,542
74.34,676,506
75.62,675,368
76.89,675,179
78.17,676,7
79.27,675,0
80.38,676,0
81.48,675,34
82.67,675,146
83.95,676,276
85.22,675,440
86.50,676,608
87.77,675,654
89.05,676,649
90.32,676,619
91.60,676,590
92.87,676,561
94.15,675,525
95.42,675,405
96.70,676,217
97.97,676,30
99.16,676,0
100.27,676,0
101.46,675,64
102.73,675,179
104.09,674,312
105.45,675,476
106.81,675,627
108.17,675,654
109.53,676,635
110.89,675,604
112.25,675,569
113.61,676,529
114.97,676,457
116.33,675,270
117.69,674,71
118.97,676,0
120.16,675,0
121.35,676,46
122.62,676,153
123.98,674,283
125.34,674,440
126.70,675,611
128.06,676,649
129.42,675,637
130.78,675,614
132.14,675,595
133.50,674,557
134.86,675,503
136.22,675,331
137.58,674,118
138.94,674,0
140.13,674,0
141.33,674,23
142.60,675,166
143.96,676,317
145.32,675,496
146.68,675,680
148.04,676,693
149.40,675,638
150.76,676,595
152.12,675,539
153.48,674,505
154.84,675,450
156.20,675,280
157.56,674,70
158.83,675,0
160.02,674,0
161.21,674,10
162.49,674,110
163.86,674,255
165.21,674,409
166.57,675,613
167.93,674,658
169.29,675,649
170.65,676,620
172.01,675,610
173.37,675,584
174.73,676,532
176.09,675,348
177.45,675,135
178.81,675,0
180.00,674,0
181.19,674,0
182.38,674,79
183.65,674,248
185.01,675,401
186.38,675,583
187.73,675,636
189.09,675,634
190.45,674,597
191.81,676,571
193.17,675,536
194.53,676,525
195.89,675,371
197.25,675,162
198.61,674,0
199.80,674,0
200.99,674,0
202.18,675,85
203.46,674,207
204.82,675,347
206.18,675,532
207.54,676,625
208.90,675,654
210.26,675,633
211.62,675,584
212.98,676,548
214.34,676,507
215.70,675,387
217.06,674,182
218.42,675,29
219.69,675,0
220.88,675,0
222.07,675,59
223.35,674,192
224.71,674,365
226.07,674,578
227.43,673,675
228.79,675,669
230.15,675,633
231.51,674,595
232.87,676,551
234.23,675,518
235.59,675,422
236.95,676,223
238.31,674,26
239.58,674,0
240.77,674,0
241.96,674,34
243.24,675,183
244.60,675,314
245.96,674,485
247.32,674,616
248.68,675,648
250.04,674,623
251.40,675,606
252.76,675,566
254.12,676,542
255.48,674,438
256.84,674,254
258.20,674,52
259.47,674,0
260.66,674,0
261.85,674,39
263.13,675,154
264.49,673,298
265.85,675,454
267.21,675,623
268.57,675,651
269.93,674,629
271.29,675,613
272.65,674,575
274.01,675,537
275.37,674,468
276.73,674,273
278.09,674,89
279.36,674,0
280.55,674,0
281.74,673,16
283.02,673,124
284.38,674,257
285.74,675,413
287.10,674,588
288.46,674,635
289.82,674,627
291.18,674,593
292.54,675,567
293.90,675,551
295.26,676,495
296.62,675,308
297.98,675,97
299.25,674,0
300.44,675,0
301.63,673,18
302.91,675,135
304.27,675,263
305.63,674,410
306.99,675,591
308.35,676,645
309.71,674,644
311.07,675,620
312.43,675,589
313.79,675,553
315.15,676,491
316.51,674,318
317.87,674,116
319.23,674,0
320.42,674,0
321.61,673,0
322.80,673,96
324.07,675,223
325.43,675,368
326.79,674,576
328.15,674,649
329.51,674,652
330.87,674,620
332.23,674,588
333.59,675,555
334.95,675,520
336.31,675,367
337.67,675,160
339.03,673,0
340.22,673,0
341.41,674,0
342.60,675,75
343.88,675,212
345.24,675,356
346.60,674,546
347.96,675,643
349.32,674,654
350.68,674,636
352.04,675,607
353.40,674,570
354.76,674,532
356.12,676,406
357.48,674,214
358.84,673,52
360.11,673,0
361.30,674,0
362.49,675,73
363.77,673,186
365.13,674,331
366.49,674,535
367.85,674,656
369.21,675,661
370.57,674,636
371.93,674,592
373.29,675,568
374.65,674,536
376.01,675,468
377.37,675,259
378.73,674,39
380.00,674,0
381.19,673,0
382.38,673,35
383.66,673,153
385.02,673,339
386.38,674,507
387.74,675,639
389.10,675,647
390.46,676,620
391.82,676,588
393.18,675,552
394.54,674,524
395.90,675,434
397.26,674,233
398.62,674,54
399.89,674,0
401.08,675,0
402.27,673,39
403.55,673,171
404.91,674,300
406.27,673,475
407.63,675,620
408.99,674,675
410.35,676,665
411.71,675,637
413.07,675,613
414.43,675,593
415.79,675,480
417.15,673,273
418.51,674,54
419.78,674,0
420.97,675,0
422.16,674,8
423.35,674,107
424.71,674,250
426.07,674,450
427.43,674,624
428.79,676,650
430.15,675,627
431.51,675,578
432.87,676,548
434.23,675,532
435.59,674,483
436.95,675,304
438.31,674,104
439.67,673,0
440.86,673,0
442.05,675,15
443.33,674,135
444.69,674,285
446.05,674,423
447.41,674,598
448.77,674,641
450.13,674,639
